work_id	creator_id	creator_role	attribution_status	notes
work_candidate_mandatory_roman_de_renart	creator_00251	author_or_tradition	incumbent_label	""
work_candidate_bloom_yvain_knight_lion	creator_00252	author_or_tradition	incumbent_label	""
work_candidate_mandatory_perceval_grail	creator_00252	author_or_tradition	incumbent_label	""
work_candidate_mandatory_tale_igor_campaign	creator_00253	author_or_tradition	incumbent_label	""
work_candidate_seven_beauties_nizami	creator_00227	author_or_tradition	incumbent_label	""
work_candidate_global_lit_gesar_epic	creator_00254	author_or_tradition	incumbent_label	""
work_candidate_mabinogion	creator_00255	author_or_tradition	incumbent_label	""
work_candidate_tain_bo_cuailnge	creator_00256	author_or_tradition	incumbent_label	""
work_candidate_one_thousand_and_one_nights	creator_00257	author_or_tradition	incumbent_label	""
work_candidate_global_lit_alpamysh	creator_00258	author_or_tradition	incumbent_label	""
work_candidate_book_of_dede_korkut	creator_00259	author_or_tradition	incumbent_label	""
work_canon_cantar_de_mio_cid	creator_00195	author_or_tradition	incumbent_label	""
work_candidate_global_lit_david_sassoun	creator_00260	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_divyavadana	creator_00099	author_or_tradition	incumbent_label	""
work_candidate_global_lit_jangar_epic	creator_00261	author_or_tradition	incumbent_label	""
work_candidate_global_lit_jataka_tales	creator_00262	author_or_tradition	incumbent_label	""
work_canon_nibelungenlied	creator_00195	author_or_tradition	incumbent_label	""
work_candidate_bloom_parzival	creator_00263	author_or_tradition	incumbent_label	""
work_candidate_me_lit_sirat_baybars	creator_00264	author_or_tradition	incumbent_label	""
work_candidate_global_lit_antar_romance	creator_00264	author_or_tradition	incumbent_label	""
work_candidate_me_lit_sirat_bani_hilal	creator_00265	author_or_tradition	incumbent_label	""
work_candidate_global_lit_songs_milarepa	creator_00266	author_or_tradition	incumbent_label	""
work_candidate_global_lit_vetala_panchavimshati	creator_00267	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_shinkokinshu	creator_00268	author_or_tradition	incumbent_label	""
work_candidate_mandatory_tristan_gottfried	creator_00269	author_or_tradition	incumbent_label	""
work_candidate_hojoki	creator_00270	author_or_tradition	incumbent_label	""
work_candidate_me_lit_ibn_arabi_tarjuman	creator_00271	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_prose_edda	creator_00272	author_or_tradition	incumbent_label	""
work_candidate_mandatory_carmina_burana	creator_00273	author_or_tradition	incumbent_label	""
work_candidate_masnavi_rumi	creator_00274	author_or_tradition	incumbent_label	""
work_candidate_njals_saga	creator_00275	author_or_tradition	incumbent_label	""
work_candidate_sunjata_epic	creator_00276	author_or_tradition	incumbent_label	""
work_candidate_global_lit_secret_history_mongols	creator_00277	author_or_tradition	incumbent_label	""
work_candidate_me_lit_divan_shams	creator_00274	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_egils_saga	creator_00275	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_gisli	creator_00275	author_or_tradition	incumbent_label	""
work_candidate_heimskringla_ynglinga_saga	creator_00278	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_hyakunin_isshu	creator_00279	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_kavsilumina	creator_00280	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_laxdaela	creator_00275	author_or_tradition	incumbent_label	""
work_candidate_me_lit_attar_memorial_saints	creator_00228	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_orkneyinga	creator_00275	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_roman_de_la_rose	creator_00281	author_or_tradition	incumbent_label	""
work_candidate_romance_western_chamber	creator_00282	author_or_tradition	incumbent_label	""
work_candidate_global_lit_ibn_al_farid_poems	creator_00283	author_or_tradition	incumbent_label	""
work_candidate_global_lit_injustice_dou_e	creator_00284	author_or_tradition	incumbent_label	""
work_candidate_global_lit_orphan_zhao	creator_00285	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_quest_holy_grail	creator_00286	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_troubadour_poems	creator_00287	author_or_tradition	incumbent_label	""
work_candidate_volsunga_saga	creator_00288	author_or_tradition	incumbent_label	""
work_candidate_me_lit_zohar	creator_00289	author_or_tradition	incumbent_label	""
work_candidate_global_lit_bustan	creator_00290	author_or_tradition	incumbent_label	""
work_candidate_global_lit_gulistan	creator_00290	author_or_tradition	incumbent_label	""
work_candidate_mandatory_samguk_yusa	creator_00291	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_jnaneshwari	creator_00292	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_vita_nuova	creator_00293	author_or_tradition	incumbent_label	""
work_candidate_mandatory_travels_marco_polo	creator_00294	author_or_tradition	incumbent_label	""
work_canon_divine_comedy	creator_00293	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_book_good_love	creator_00295	author_or_tradition	incumbent_label	""
work_candidate_tsurezuregusa	creator_00296	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_count_lucanor	creator_00297	author_or_tradition	incumbent_label	""
work_candidate_decameron	creator_00298	author_or_tradition	incumbent_label	""
work_candidate_canzoniere_petrarch	creator_00299	author_or_tradition	incumbent_label	""
work_candidate_divan_hafez	creator_00300	author_or_tradition	incumbent_label	""
work_candidate_romance_three_kingdoms	creator_00301	author_or_tradition	incumbent_label	""
work_candidate_tale_of_heike	creator_00302	author_or_tradition	incumbent_label	""
work_candidate_water_margin	creator_00303	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_tibetan_book_dead	creator_00304	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_grettir	creator_00275	author_or_tradition	incumbent_label	""
work_candidate_kebra_nagast	creator_00305	author_or_tradition	incumbent_label	""
work_candidate_me_lit_obeyd_mouse_cat	creator_00306	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_pearl	creator_00307	author_or_tradition	incumbent_label	""
work_candidate_global_lit_yunus_emre_poems	creator_00308	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_soga_monogatari	creator_00309	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_taiheiki	creator_00310	author_or_tradition	incumbent_label	""
work_candidate_me_lit_ibn_battuta_rihla	creator_00311	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_pipa_ji	creator_00312	author_or_tradition	incumbent_label	""
work_candidate_me_lit_immanuel_rome_mahberot	creator_00313	author_or_tradition	incumbent_label	""
work_candidate_trai_phum_phra_ruang	creator_00314	author_or_tradition	incumbent_label	""
work_candidate_nagarakretagama	creator_00315	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_piers_plowman	creator_00316	author_or_tradition	incumbent_label	""
work_canon_sir_gawain_green_knight	creator_00317	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_troilus_criseyde	creator_00318	author_or_tradition	incumbent_label	""
work_canon_canterbury_tales	creator_00318	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_revelations_divine_love	creator_00319	author_or_tradition	incumbent_label	""
work_candidate_bloom_city_ladies	creator_00320	author_or_tradition	incumbent_label	""
work_candidate_me_lit_suleyman_celebi_mevlid	creator_00321	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_book_margery_kempe	creator_00322	author_or_tradition	incumbent_label	""
work_candidate_global_lit_songs_flying_dragons	creator_00323	author_or_tradition	incumbent_label	""
work_candidate_global_lit_rabinal_achi	creator_00324	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_dojoji	creator_00325	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_everyman	creator_00326	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_guttila_kavya	creator_00327	author_or_tradition	incumbent_label	""
work_candidate_me_lit_jami_haft_awrang	creator_00328	author_or_tradition	incumbent_label	""
work_candidate_eastasia_lit_izutsu	creator_00329	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_sarala_mahabharata	creator_00330	author_or_tradition	incumbent_label	""
work_candidate_me_lit_navai_ghazals	creator_00331	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_villon_poems	creator_00332	author_or_tradition	incumbent_label	""
work_candidate_wave005_fushikaden	creator_00333	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_srikrishnakirtana	creator_00334	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_subhashitavali	creator_00335	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_sumida_river	creator_00325	author_or_tradition	incumbent_label	""
work_candidate_global_lit_life_milarepa	creator_00304	author_or_tradition	incumbent_label	""
work_candidate_mandatory_second_shepherds_play	creator_00336	author_or_tradition	incumbent_label	""
work_candidate_global_lit_khamsa_navai	creator_00331	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_orlando_innamorato	creator_00337	author_or_tradition	incumbent_label	""
work_candidate_global_lit_yusuf_zulaikha_jami	creator_00328	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_morte_darthur	creator_00338	author_or_tradition	incumbent_label	""
work_candidate_me_lit_jami_baharistan	creator_00328	author_or_tradition	incumbent_label	""
work_candidate_euro_under_lit_tirant_lo_blanc	creator_00339	author_or_tradition	incumbent_label	""
work_candidate_bloom_gap_031_0104_carcel_de_amor	creator_00340	author_or_tradition	incumbent_label	""
work_candidate_bloom_la_celestina	creator_00341	author_or_tradition	incumbent_label	""
work_candidate_manas_epic	creator_00342	author_or_tradition	incumbent_label	""
work_candidate_scale4_lit_song_liongo	creator_00343	author_or_tradition	incumbent_label	""
work_candidate_mandatory_molla_ramayana	creator_00344	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_amadis_gaul	creator_00345	author_or_tradition	incumbent_label	""
work_candidate_mandatory_praise_of_folly	creator_00346	author_or_tradition	incumbent_label	""
work_candidate_orlando_furioso	creator_00347	author_or_tradition	incumbent_label	""
work_candidate_bloom_gap_031_0155_utopia	creator_00348	author_or_tradition	incumbent_label	""
work_candidate_audit_replacement_la_mandragola	creator_00349	author_or_tradition	incumbent_label	""
work_candidate_mandatory_book_of_courtier	creator_00350	author_or_tradition	incumbent_label	""
work_candidate_gargantua_and_pantagruel	creator_00351	author_or_tradition	incumbent_label	""
work_candidate_me_lit_fuzuli_layla_majnun	creator_00352	author_or_tradition	incumbent_label	""
work_candidate_global_lit_padmavat	creator_00353	author_or_tradition	incumbent_label	""
work_candidate_latcarib_lit_naufragios	creator_00354	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_delie	creator_00355	author_or_tradition	incumbent_label	""
work_candidate_book_common_prayer_1662	creator_00356	author_or_tradition	incumbent_label	""
work_candidate_book_common_prayer_1662	creator_00357	author_or_tradition	incumbent_label	""
work_candidate_journey_to_the_west	creator_00358	author_or_tradition	incumbent_label	""
work_candidate_ramcharitmanas	creator_00359	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_amuktamalyada	creator_00360	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_annals_cakchiquels	creator_00361	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_arcadia_sidney	creator_00362	author_or_tradition	incumbent_label	""
work_candidate_me_lit_baburnama	creator_00363	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_cantares_mexicanos	creator_00364	author_or_tradition	incumbent_label	""
work_candidate_global_lit_florentine_codex_literary_selections	creator_00365	author_or_tradition	incumbent_label	""
work_candidate_jin_ping_mei	creator_00366	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_kirtan_ghoxa	creator_00367	author_or_tradition	incumbent_label	""
work_candidate_southasia_lit_manu_charitra	creator_00368	author_or_tradition	incumbent_label	""
work_candidate_indig_lit_romances_senores	creator_00364	author_or_tradition	incumbent_label	""
work_candidate_me_lit_baki_poems	creator_00369	author_or_tradition	incumbent_label	""
work_candidate_me_lit_mihri_hatun_poems	creator_00370	author_or_tradition	incumbent_label	""
work_candidate_global_lit_hwang_jini_sijo	creator_00371	author_or_tradition	incumbent_label	""
work_candidate_global_lit_sur_sagar	creator_00372	author_or_tradition	incumbent_label	""
work_candidate_mandatory_fengshen_yanyi	creator_00373	author_or_tradition	incumbent_label	""
work_canon_lazarillo_de_tormes	creator_00195	author_or_tradition	incumbent_label	""
work_canon_popol_vuh	creator_00374	author_or_tradition	incumbent_label	""
work_candidate_bloom_reviewed_les_regrets	creator_00375	author_or_tradition	incumbent_label	""
work_candidate_scale_lit_heptameron	creator_00376	author_or_tradition	incumbent_label	""
work_candidate_wave003_louise_labe_sonnets_elegies	creator_00377	author_or_tradition	incumbent_label	""
work_candidate_bloom_gap_031_0119_autobiography	creator_00378	author_or_tradition	incumbent_label	""
work_candidate_bloom_gap_031_0278_les_odes	creator_00379	author_or_tradition	incumbent_label	""
work_candidate_wave004_gil_vicente_auto_da_barca_do_inferno	creator_00380	author_or_tradition	incumbent_label	""
work_candidate_mandatory_true_history_new_spain	creator_00381	author_or_tradition	incumbent_label	""
work_candidate_global_lit_la_araucana	creator_00382	author_or_tradition	incumbent_label	""
work_candidate_bloom_lusiads	creator_00383	author_or_tradition	incumbent_label	""
work_candidate_mandatory_adhyatma_ramayanam	creator_00384	author_or_tradition	incumbent_label	""
work_candidate_essays_montaigne	creator_00385	author_or_tradition	incumbent_label	""
work_candidate_mandatory_kochanowski_laments	creator_00386	author_or_tradition	incumbent_label	""
work_candidate_completion_lit_jerusalem_delivered	creator_00387	author_or_tradition	incumbent_label	""
